contact_id,customer_id,contact_type,contact_date,contact_outcome,contact_month
CONT1632,CUST0177,Reunião,2025-02-15 10:37:23.093744,Sucesso,2025-02
CONT1633,CUST0198,Email,2025-01-11 10:37:23.093747,Sucesso,2025-01
CONT1634,CUST0624,Email,2025-07-14 10:37:23.093750,Sucesso,2025-07
CONT1635,CUST0568,Telefone,2025-04-30 10:37:23.093753,Não Atendido,2025-04
CONT1636,CUST0972,Chat,2024-08-16 10:37:23.093756,Falha,2024-08
CONT1637,CUST0691,Email,2025-03-21 10:37:23.093760,Sucesso,2025-03
CONT1638,CUST0421,Reunião,2024-09-27 10:37:23.093763,Sucesso,2024-09
CONT1639,CUST0401,Email,2025-02-14 10:37:23.093766,Sucesso,2025-02
CONT1640,CUST0698,Reunião,2025-07-09 10:37:23.093770,Falha,2025-07
CONT1641,CUST0471,Telefone,2025-03-17 10:37:23.093773,Sucesso,2025-03
CONT1642,CUST0218,Telefone,2024-09-25 10:37:23.093776,Sucesso,2024-09
CONT1643,CUST0925,Reunião,2024-08-21 10:37:23.093779,Falha,2024-08
CONT1644,CUST0929,Reunião,2025-06-26 10:37:23.093783,Sucesso,2025-06
CONT1645,CUST0828,Reunião,2024-10-12 10:37:23.093786,Falha,2024-10
CONT1646,CUST0987,Email,2025-01-11 10:37:23.093789,Sucesso,2025-01
CONT1647,CUST0729,Telefone,2024-09-11 10:37:23.093792,Não Atendido,2024-09
CONT1648,CUST0632,Email,2025-01-27 10:37:23.093796,Sucesso,2025-01
CONT1649,CUST0951,Telefone,2025-02-28 10:37:23.093799,Sucesso,2025-02
CONT1650,CUST0906,Telefone,2025-06-04 10:37:23.093802,Sucesso,2025-06
CONT1651,CUST0175,Telefone,2024-12-07 10:37:23.093805,Falha,2024-12
CONT1652,CUST0023,Telefone,2024-11-22 10:37:23.093809,Sucesso,2024-11
CONT1653,CUST0725,Chat,2025-03-08 10:37:23.093812,Sucesso,2025-03
CONT1654,CUST0917,Email,2025-01-04 10:37:23.093815,Sucesso,2025-01
CONT1655,CUST0235,Telefone,2024-09-19 10:37:23.093818,Sucesso,2024-09
CONT1656,CUST0013,Email,2025-02-22 10:37:23.093821,Sucesso,2025-02
CONT1657,CUST0101,Email,2025-07-07 10:37:23.093825,Falha,2025-07
CONT1658,CUST0929,Email,2024-12-18 10:37:23.093828,Sucesso,2024-12
CONT1659,CUST0536,Chat,2024-10-29 10:37:23.093831,Sucesso,2024-10
CONT1660,CUST0876,Reunião,2025-07-09 10:37:23.093834,Sucesso,2025-07
CONT1661,CUST0523,Chat,2025-01-24 10:37:23.093838,Sucesso,2025-01
CONT1662,CUST0785,Chat,2024-09-07 10:37:23.093841,Sucesso,2024-09
CONT1663,CUST0452,Email,2024-11-24 10:37:23.093844,Sucesso,2024-11
CONT1664,CUST0431,Email,2024-10-30 10:37:23.093847,Sucesso,2024-10
CONT1665,CUST0793,Telefone,2024-10-07 10:37:23.093851,Sucesso,2024-10
CONT1666,CUST0606,Telefone,2024-09-20 10:37:23.093854,Não Atendido,2024-09
CONT1667,CUST0713,Telefone,2024-09-18 10:37:23.093857,Sucesso,2024-09
CONT1668,CUST0533,Email,2024-08-26 10:37:23.093861,Sucesso,2024-08
CONT1669,CUST0852,Telefone,2024-10-17 10:37:23.093864,Falha,2024-10
CONT1670,CUST0979,Telefone,2025-05-12 10:37:23.093868,Falha,2025-05
CONT1671,CUST0723,Email,2025-03-11 10:37:23.093871,Sucesso,2025-03
CONT1672,CUST0652,Telefone,2024-12-01 10:37:23.093874,Sucesso,2024-12
CONT1673,CUST0293,Telefone,2024-09-20 10:37:23.093877,Falha,2024-09
CONT1674,CUST0810,Telefone,2024-10-28 10:37:23.093881,Sucesso,2024-10
CONT1675,CUST0913,Email,2024-08-10 10:37:23.093884,Sucesso,2024-08
CONT1676,CUST0101,Reunião,2025-01-21 10:37:23.093887,Sucesso,2025-01
CONT1677,CUST0502,Email,2025-06-24 10:37:23.093890,Sucesso,2025-06
CONT1678,CUST0304,Email,2024-08-16 10:37:23.093894,Sucesso,2024-08
CONT1679,CUST0871,Reunião,2025-07-10 10:37:23.093897,Falha,2025-07
CONT1680,CUST0540,Telefone,2025-07-21 10:37:23.093900,Sucesso,2025-07
CONT1681,CUST0553,Email,2025-04-02 10:37:23.093904,Sucesso,2025-04
CONT1682,CUST0355,Telefone,2025-02-20 10:37:23.093907,Sucesso,2025-02
CONT1683,CUST0303,Telefone,2024-12-06 10:37:23.093910,Sucesso,2024-12
CONT1684,CUST0496,Reunião,2025-05-23 10:37:23.093913,Falha,2025-05
CONT1685,CUST0658,Reunião,2024-12-19 10:37:23.093917,Sucesso,2024-12
CONT1686,CUST0768,Telefone,2025-01-15 10:37:23.093920,Não Atendido,2025-01
CONT1687,CUST0974,Telefone,2024-12-02 10:37:23.093923,Sucesso,2024-12
CONT1688,CUST0227,Email,2024-10-09 10:37:23.093926,Sucesso,2024-10
CONT1689,CUST0236,Email,2025-01-05 10:37:23.093930,Falha,2025-01
CONT1690,CUST0873,Telefone,2025-01-04 10:37:23.093933,Sucesso,2025-01
CONT1691,CUST0892,Telefone,2025-03-02 10:37:23.093936,Sucesso,2025-03
CONT1692,CUST0455,Telefone,2025-05-30 10:37:23.093939,Falha,2025-05
CONT1693,CUST0013,Email,2025-05-14 10:37:23.093942,Sucesso,2025-05
CONT1694,CUST0210,Email,2024-11-13 10:37:23.093946,Falha,2024-11
CONT1695,CUST0741,Telefone,2025-05-30 10:37:23.093949,Não Atendido,2025-05
CONT1696,CUST0397,Email,2025-04-30 10:37:23.093952,Sucesso,2025-04
CONT1697,CUST0100,Reunião,2024-08-25 10:37:23.093955,Sucesso,2024-08
CONT1698,CUST0031,Email,2025-01-03 10:37:23.093959,Sucesso,2025-01
CONT1699,CUST0898,Telefone,2025-02-27 10:37:23.093962,Sucesso,2025-02
CONT1700,CUST0528,Chat,2025-05-05 10:37:23.093965,Falha,2025-05
CONT1701,CUST0649,Email,2025-02-14 10:37:23.093968,Falha,2025-02
CONT1702,CUST0329,Telefone,2025-02-23 10:37:23.093972,Sucesso,2025-02
CONT1703,CUST0166,Email,2025-04-14 10:37:23.093975,Sucesso,2025-04
CONT1704,CUST0459,Telefone,2024-12-30 10:37:23.093978,Sucesso,2024-12
CONT1705,CUST0822,Telefone,2025-07-07 10:37:23.093981,Sucesso,2025-07
CONT1706,CUST0952,Telefone,2025-07-27 10:37:23.093985,Falha,2025-07
CONT1707,CUST0982,Telefone,2024-08-29 10:37:23.093988,Sucesso,2024-08
CONT1708,CUST0993,Reunião,2025-03-30 10:37:23.093991,Falha,2025-03
CONT1709,CUST0100,Email,2025-04-24 10:37:23.093997,Sucesso,2025-04
CONT1710,CUST0621,Email,2025-07-11 10:37:23.094000,Falha,2025-07
CONT1711,CUST0855,Reunião,2024-12-23 10:37:23.094004,Sucesso,2024-12
CONT1712,CUST0173,Telefone,2025-08-05 10:37:23.094007,Sucesso,2025-08
CONT1713,CUST0749,Reunião,2024-08-13 10:37:23.094010,Sucesso,2024-08
CONT1714,CUST0162,Telefone,2025-04-28 10:37:23.094013,Falha,2025-04
CONT1715,CUST0905,Reunião,2025-07-17 10:37:23.094016,Sucesso,2025-07
CONT1716,CUST0728,Telefone,2025-06-10 10:37:23.094020,Sucesso,2025-06
CONT1717,CUST0776,Reunião,2025-02-08 10:37:23.094023,Sucesso,2025-02
CONT1718,CUST0263,Chat,2024-08-31 10:37:23.094026,Sucesso,2024-08
CONT1719,CUST0804,Telefone,2024-08-23 10:37:23.094029,Sucesso,2024-08
CONT1720,CUST0274,Email,2025-07-18 10:37:23.094033,Não Atendido,2025-07
CONT1721,CUST0003,Email,2024-11-25 10:37:23.094036,Sucesso,2024-11
CONT1722,CUST0028,Email,2024-09-24 10:37:23.094039,Sucesso,2024-09
CONT1723,CUST0326,Email,2025-06-30 10:37:23.094043,Sucesso,2025-06
CONT1724,CUST0940,Email,2025-03-12 10:37:23.094046,Sucesso,2025-03
CONT1725,CUST0149,Telefone,2025-07-13 10:37:23.094049,Sucesso,2025-07
CONT1726,CUST0540,Telefone,2025-04-08 10:37:23.094054,Sucesso,2025-04
CONT1727,CUST0488,Telefone,2025-07-12 10:37:23.094059,Sucesso,2025-07
CONT1728,CUST0822,Telefone,2025-02-19 10:37:23.094064,Sucesso,2025-02
CONT1729,CUST0438,Email,2024-09-18 10:37:23.094069,Falha,2024-09
CONT1730,CUST0065,Email,2024-12-25 10:37:23.094074,Sucesso,2024-12
CONT1731,CUST0356,Email,2025-08-06 10:37:23.094079,Não Atendido,2025-08
CONT1732,CUST0533,Telefone,2024-10-04 10:37:23.094085,Sucesso,2024-10
CONT1733,CUST0252,Email,2024-11-19 10:37:23.094089,Sucesso,2024-11
CONT1734,CUST0235,Email,2025-07-25 10:37:23.094094,Sucesso,2025-07
CONT1735,CUST0227,Telefone,2025-06-20 10:37:23.094099,Sucesso,2025-06
CONT1736,CUST0525,Reunião,2024-09-28 10:37:23.094104,Não Atendido,2024-09
CONT1737,CUST0313,Email,2024-10-20 10:37:23.094109,Falha,2024-10
CONT1738,CUST0049,Telefone,2024-09-09 10:37:23.094114,Sucesso,2024-09
CONT1739,CUST0118,Telefone,2025-05-05 10:37:23.094119,Sucesso,2025-05
CONT1740,CUST0054,Reunião,2024-11-19 10:37:23.094124,Sucesso,2024-11
CONT1741,CUST0650,Chat,2024-11-02 10:37:23.094129,Sucesso,2024-11
CONT1742,CUST0565,Email,2024-08-13 10:37:23.094134,Sucesso,2024-08
CONT1743,CUST0044,Email,2025-01-14 10:37:23.094140,Não Atendido,2025-01
CONT1744,CUST0815,Reunião,2025-02-03 10:37:23.094144,Não Atendido,2025-02
CONT1745,CUST0053,Telefone,2025-02-13 10:37:23.094149,Não Atendido,2025-02
CONT1746,CUST0586,Telefone,2024-10-02 10:37:23.094154,Falha,2024-10
CONT1747,CUST0558,Telefone,2025-05-30 10:37:23.094159,Sucesso,2025-05
CONT1748,CUST0525,Telefone,2025-04-25 10:37:23.094164,Sucesso,2025-04
CONT1749,CUST0677,Chat,2024-12-04 10:37:23.094169,Sucesso,2024-12
CONT1750,CUST0102,Chat,2025-02-27 10:37:23.094174,Sucesso,2025-02
CONT1751,CUST0792,Reunião,2025-01-19 10:37:23.094179,Sucesso,2025-01
CONT1752,CUST0770,Email,2025-01-03 10:37:23.094184,Falha,2025-01
CONT1753,CUST0982,Reunião,2025-01-07 10:37:23.094189,Falha,2025-01
CONT1754,CUST0849,Email,2025-07-22 10:37:23.094194,Não Atendido,2025-07
CONT1755,CUST0868,Email,2024-09-09 10:37:23.094199,Falha,2024-09
CONT1756,CUST0398,Reunião,2025-01-14 10:37:23.094205,Não Atendido,2025-01
CONT1757,CUST0138,Email,2025-06-29 10:37:23.094210,Sucesso,2025-06
CONT1758,CUST0675,Email,2025-05-10 10:37:23.094215,Falha,2025-05
CONT1759,CUST0921,Email,2024-11-24 10:37:23.094220,Sucesso,2024-11
CONT1760,CUST0387,Reunião,2024-11-26 10:37:23.094225,Sucesso,2024-11
CONT1761,CUST0111,Telefone,2025-01-03 10:37:23.094253,Não Atendido,2025-01
CONT1762,CUST0614,Telefone,2024-10-08 10:37:23.094259,Falha,2024-10
CONT1763,CUST0017,Email,2025-02-16 10:37:23.094265,Sucesso,2025-02
CONT1764,CUST0780,Reunião,2025-03-23 10:37:23.094270,Sucesso,2025-03
CONT1765,CUST0182,Reunião,2025-02-10 10:37:23.094273,Sucesso,2025-02
CONT1766,CUST0884,Email,2025-05-22 10:37:23.094276,Sucesso,2025-05
CONT1767,CUST0536,Telefone,2025-01-31 10:37:23.094280,Não Atendido,2025-01
CONT1768,CUST0541,Email,2025-07-23 10:37:23.094283,Sucesso,2025-07
CONT1769,CUST0171,Chat,2024-10-19 10:37:23.094286,Sucesso,2024-10
CONT1770,CUST0409,Telefone,2024-09-22 10:37:23.094289,Sucesso,2024-09
CONT1771,CUST0740,Chat,2024-09-16 10:37:23.094293,Sucesso,2024-09
CONT1772,CUST0378,Email,2025-01-05 10:37:23.094296,Sucesso,2025-01
CONT1773,CUST0188,Reunião,2025-01-11 10:37:23.094299,Não Atendido,2025-01
CONT1774,CUST0858,Reunião,2025-02-19 10:37:23.094302,Sucesso,2025-02
CONT1775,CUST0230,Telefone,2024-09-11 10:37:23.094306,Sucesso,2024-09
CONT1776,CUST0833,Chat,2024-10-31 10:37:23.094309,Sucesso,2024-10
CONT1777,CUST0852,Email,2024-10-06 10:37:23.094312,Sucesso,2024-10
CONT1778,CUST0119,Email,2025-03-14 10:37:23.094316,Falha,2025-03
CONT1779,CUST0156,Telefone,2024-11-17 10:37:23.094319,Sucesso,2024-11
CONT1780,CUST0784,Reunião,2025-08-03 10:37:23.094322,Falha,2025-08
CONT1781,CUST0687,Telefone,2025-05-09 10:37:23.094325,Sucesso,2025-05
CONT1782,CUST0465,Email,2025-06-08 10:37:23.094328,Sucesso,2025-06
CONT1783,CUST0104,Telefone,2024-09-30 10:37:23.094331,Sucesso,2024-09
CONT1784,CUST0604,Email,2025-07-22 10:37:23.094335,Sucesso,2025-07
CONT1785,CUST0698,Telefone,2024-12-23 10:37:23.094338,Falha,2024-12
CONT1786,CUST0972,Telefone,2025-07-09 10:37:23.094341,Sucesso,2025-07
CONT1787,CUST0795,Reunião,2025-03-09 10:37:23.094344,Sucesso,2025-03
CONT1788,CUST0502,Email,2024-12-05 10:37:23.094347,Sucesso,2024-12
CONT1789,CUST0693,Telefone,2024-11-10 10:37:23.094351,Sucesso,2024-11
CONT1790,CUST0682,Email,2025-05-20 10:37:23.094356,Não Atendido,2025-05
CONT1791,CUST0699,Email,2024-10-22 10:37:23.094359,Sucesso,2024-10
CONT1792,CUST0175,Reunião,2025-03-07 10:37:23.094363,Sucesso,2025-03
CONT1793,CUST0734,Chat,2024-11-03 10:37:23.094369,Não Atendido,2024-11
CONT1794,CUST0745,Email,2024-11-01 10:37:23.094373,Sucesso,2024-11
CONT1795,CUST0674,Reunião,2025-06-11 10:37:23.094376,Sucesso,2025-06
CONT1796,CUST0421,Reunião,2025-02-02 10:37:23.094380,Sucesso,2025-02
CONT1797,CUST0134,Reunião,2025-05-06 10:37:23.094383,Falha,2025-05
CONT1798,CUST0391,Email,2024-11-04 10:37:23.094386,Falha,2024-11
CONT1799,CUST0992,Chat,2025-03-02 10:37:23.094389,Sucesso,2025-03
CONT1800,CUST0736,Email,2024-11-05 10:37:23.094393,Sucesso,2024-11
CONT1801,CUST0501,Email,2025-02-07 10:37:23.094396,Não Atendido,2025-02
CONT1802,CUST0665,Email,2024-08-13 10:37:23.094399,Sucesso,2024-08
CONT1803,CUST0033,Telefone,2025-05-22 10:37:23.094402,Sucesso,2025-05
CONT1804,CUST0055,Email,2025-03-09 10:37:23.094406,Sucesso,2025-03
CONT1805,CUST0954,Email,2024-12-12 10:37:23.094409,Falha,2024-12
CONT1806,CUST0519,Email,2024-10-22 10:37:23.094412,Sucesso,2024-10
CONT1807,CUST0756,Reunião,2024-12-19 10:37:23.094416,Sucesso,2024-12
CONT1808,CUST0825,Reunião,2025-07-20 10:37:23.094419,Sucesso,2025-07
CONT1809,CUST0638,Email,2025-05-26 10:37:23.094422,Sucesso,2025-05
CONT1810,CUST0012,Reunião,2025-01-30 10:37:23.094425,Falha,2025-01
CONT1811,CUST0528,Reunião,2025-07-21 10:37:23.094429,Sucesso,2025-07
CONT1812,CUST0720,Reunião,2025-07-19 10:37:23.094432,Sucesso,2025-07
CONT1813,CUST0555,Email,2024-12-31 10:37:23.094435,Sucesso,2024-12
CONT1814,CUST0373,Telefone,2024-09-15 10:37:23.094438,Sucesso,2024-09
CONT1815,CUST0484,Chat,2025-04-09 10:37:23.094442,Falha,2025-04
CONT1816,CUST0973,Telefone,2025-04-28 10:37:23.094445,Sucesso,2025-04
CONT1817,CUST0647,Email,2025-07-04 10:37:23.094448,Falha,2025-07
CONT1818,CUST0228,Telefone,2025-05-15 10:37:23.094451,Sucesso,2025-05
CONT1819,CUST0623,Telefone,2025-01-23 10:37:23.094455,Sucesso,2025-01
CONT1820,CUST0307,Telefone,2024-09-11 10:37:23.094458,Sucesso,2024-09
CONT1821,CUST0457,Email,2025-01-17 10:37:23.094461,Sucesso,2025-01
CONT1822,CUST0160,Email,2024-08-28 10:37:23.094464,Sucesso,2024-08
CONT1823,CUST0331,Reunião,2024-08-31 10:37:23.094468,Falha,2024-08
CONT1824,CUST0776,Reunião,2025-07-27 10:37:23.094471,Sucesso,2025-07
CONT1825,CUST0225,Email,2024-08-25 10:37:23.094474,Sucesso,2024-08
CONT1826,CUST0983,Chat,2025-01-01 10:37:23.094478,Falha,2025-01
CONT1827,CUST0729,Email,2024-11-27 10:37:23.094481,Falha,2024-11
CONT1828,CUST0504,Telefone,2024-12-28 10:37:23.094484,Sucesso,2024-12
CONT1829,CUST0456,Reunião,2025-05-19 10:37:23.094487,Sucesso,2025-05
CONT1830,CUST0045,Reunião,2025-07-31 10:37:23.094491,Sucesso,2025-07
CONT1831,CUST0214,Chat,2024-11-08 10:37:23.094494,Falha,2024-11
CONT1832,CUST0059,Email,2024-12-23 10:37:23.094497,Falha,2024-12
CONT1833,CUST0644,Reunião,2025-07-22 10:37:23.094500,Falha,2025-07
CONT1834,CUST0616,Email,2025-07-26 10:37:23.094503,Falha,2025-07
CONT1835,CUST0195,Reunião,2024-10-20 10:37:23.094507,Sucesso,2024-10
CONT1836,CUST0925,Reunião,2024-12-09 10:37:23.094510,Falha,2024-12
CONT1837,CUST0489,Telefone,2025-07-17 10:37:23.094513,Sucesso,2025-07
CONT1838,CUST0157,Email,2025-02-10 10:37:23.094516,Sucesso,2025-02
CONT1839,CUST0610,Reunião,2024-12-22 10:37:23.094520,Sucesso,2024-12
CONT1840,CUST0226,Email,2024-11-07 10:37:23.094523,Não Atendido,2024-11
CONT1841,CUST0412,Email,2024-10-23 10:37:23.094526,Falha,2024-10
CONT1842,CUST0205,Reunião,2024-10-14 10:37:23.094530,Sucesso,2024-10
CONT1843,CUST0079,Telefone,2025-03-26 10:37:23.094533,Falha,2025-03
CONT1844,CUST0124,Reunião,2024-10-28 10:37:23.094536,Falha,2024-10
CONT1845,CUST0471,Email,2025-03-07 10:37:23.094540,Sucesso,2025-03
CONT1846,CUST0940,Email,2025-06-02 10:37:23.094543,Sucesso,2025-06
CONT1847,CUST0218,Reunião,2025-03-23 10:37:23.094546,Falha,2025-03
CONT1848,CUST0516,Telefone,2025-05-07 10:37:23.094549,Sucesso,2025-05
CONT1849,CUST0602,Email,2024-09-24 10:37:23.094552,Sucesso,2024-09
CONT1850,CUST0104,Reunião,2024-11-21 10:37:23.094564,Falha,2024-11
CONT1851,CUST0393,Telefone,2025-04-26 10:37:23.094567,Não Atendido,2025-04
CONT1852,CUST0631,Telefone,2025-06-13 10:37:23.094570,Sucesso,2025-06
CONT1853,CUST0645,Telefone,2024-11-23 10:37:23.094573,Falha,2024-11
CONT1854,CUST0824,Reunião,2025-04-28 10:37:23.094577,Sucesso,2025-04
CONT1855,CUST0608,Reunião,2025-01-21 10:37:23.094580,Sucesso,2025-01
CONT1856,CUST0980,Reunião,2024-10-10 10:37:23.094583,Sucesso,2024-10
CONT1857,CUST0434,Email,2024-12-24 10:37:23.094587,Sucesso,2024-12
CONT1858,CUST0331,Reunião,2024-12-13 10:37:23.094590,Falha,2024-12
CONT1859,CUST0143,Telefone,2025-07-12 10:37:23.094593,Sucesso,2025-07
CONT1860,CUST0800,Telefone,2025-04-08 10:37:23.094596,Sucesso,2025-04
CONT1861,CUST0540,Email,2025-02-06 10:37:23.094599,Sucesso,2025-02
CONT1862,CUST0278,Reunião,2025-01-20 10:37:23.094603,Não Atendido,2025-01
CONT1863,CUST0233,Reunião,2024-10-09 10:37:23.094606,Sucesso,2024-10
CONT1864,CUST0529,Email,2024-11-25 10:37:23.094609,Sucesso,2024-11
CONT1865,CUST0571,Telefone,2025-04-07 10:37:23.094612,Sucesso,2025-04
CONT1866,CUST0090,Reunião,2025-07-07 10:37:23.094615,Falha,2025-07
CONT1867,CUST0492,Email,2024-09-26 10:37:23.094619,Sucesso,2024-09
CONT1868,CUST0199,Chat,2024-10-26 10:37:23.094622,Sucesso,2024-10
CONT1869,CUST0362,Telefone,2025-04-23 10:37:23.094625,Sucesso,2025-04
CONT1870,CUST0441,Telefone,2024-12-26 10:37:23.094628,Falha,2024-12
CONT1871,CUST0026,Email,2024-11-07 10:37:23.094632,Sucesso,2024-11
CONT1872,CUST0025,Email,2024-12-18 10:37:23.094635,Sucesso,2024-12
CONT1873,CUST0394,Chat,2024-11-24 10:37:23.094638,Sucesso,2024-11
CONT1874,CUST0507,Email,2025-07-14 10:37:23.094641,Sucesso,2025-07
CONT1875,CUST0301,Reunião,2025-04-20 10:37:23.094645,Falha,2025-04
CONT1876,CUST0339,Email,2025-01-28 10:37:23.094648,Sucesso,2025-01
CONT1877,CUST0267,Email,2024-08-25 10:37:23.094651,Não Atendido,2024-08
CONT1878,CUST0461,Email,2025-07-13 10:37:23.094656,Não Atendido,2025-07
CONT1879,CUST0693,Telefone,2025-02-01 10:37:23.094660,Sucesso,2025-02
CONT1880,CUST0456,Chat,2024-10-23 10:37:23.094663,Falha,2024-10
CONT1881,CUST0360,Email,2025-04-13 10:37:23.094666,Falha,2025-04
CONT1882,CUST0068,Email,2024-09-03 10:37:23.094669,Falha,2024-09
CONT1883,CUST0863,Email,2025-07-01 10:37:23.094673,Sucesso,2025-07
CONT1884,CUST0412,Telefone,2024-10-29 10:37:23.094676,Sucesso,2024-10
CONT1885,CUST0971,Telefone,2025-03-23 10:37:23.094679,Sucesso,2025-03
CONT1886,CUST0491,Reunião,2024-12-23 10:37:23.094682,Falha,2024-12
CONT1887,CUST0833,Telefone,2024-09-21 10:37:23.094685,Sucesso,2024-09
CONT1888,CUST0049,Telefone,2024-09-13 10:37:23.094689,Sucesso,2024-09
CONT1889,CUST0687,Email,2025-02-06 10:37:23.094692,Sucesso,2025-02
CONT1890,CUST0564,Chat,2024-08-10 10:37:23.094695,Sucesso,2024-08
CONT1891,CUST0102,Email,2025-05-13 10:37:23.094698,Sucesso,2025-05
CONT1892,CUST0216,Email,2025-06-15 10:37:23.094702,Sucesso,2025-06
CONT1893,CUST0438,Telefone,2024-08-24 10:37:23.094705,Sucesso,2024-08
CONT1894,CUST0700,Telefone,2024-08-17 10:37:23.094708,Não Atendido,2024-08
CONT1895,CUST0569,Telefone,2024-12-15 10:37:23.094711,Sucesso,2024-12
CONT1896,CUST0559,Telefone,2024-11-13 10:37:23.094714,Falha,2024-11
CONT1897,CUST0159,Reunião,2024-10-24 10:37:23.094718,Sucesso,2024-10
CONT1898,CUST0489,Email,2025-04-29 10:37:23.094721,Sucesso,2025-04
CONT1899,CUST0686,Reunião,2025-05-12 10:37:23.094724,Falha,2025-05
CONT1900,CUST0242,Telefone,2025-07-23 10:37:23.094727,Falha,2025-07
CONT1901,CUST0794,Telefone,2025-04-28 10:37:23.094731,Sucesso,2025-04
CONT1902,CUST0753,Telefone,2025-02-23 10:37:23.094734,Não Atendido,2025-02
CONT1903,CUST0882,Email,2025-07-09 10:37:23.094737,Não Atendido,2025-07
CONT1904,CUST0005,Reunião,2025-04-15 10:37:23.094740,Não Atendido,2025-04
CONT1905,CUST0596,Telefone,2025-04-22 10:37:23.094743,Sucesso,2025-04
CONT1906,CUST0820,Email,2024-08-08 10:37:23.094746,Sucesso,2024-08
CONT1907,CUST0361,Telefone,2025-03-30 10:37:23.094750,Sucesso,2025-03
CONT1908,CUST0459,Chat,2025-05-15 10:37:23.094753,Sucesso,2025-05
CONT1909,CUST0248,Telefone,2024-11-09 10:37:23.094756,Sucesso,2024-11
CONT1910,CUST0566,Chat,2024-12-06 10:37:23.094759,Falha,2024-12
CONT1911,CUST0673,Email,2025-01-05 10:37:23.094763,Sucesso,2025-01
CONT1912,CUST0946,Email,2024-10-05 10:37:23.094766,Sucesso,2024-10
CONT1913,CUST0422,Email,2025-02-22 10:37:23.094769,Sucesso,2025-02
CONT1914,CUST0923,Telefone,2024-11-01 10:37:23.094772,Falha,2024-11
CONT1915,CUST0738,Email,2025-06-09 10:37:23.094775,Sucesso,2025-06
CONT1916,CUST0015,Email,2025-05-09 10:37:23.094779,Falha,2025-05
CONT1917,CUST0736,Chat,2024-09-10 10:37:23.094782,Sucesso,2024-09
CONT1918,CUST0573,Reunião,2025-01-25 10:37:23.094785,Falha,2025-01
CONT1919,CUST0122,Reunião,2025-04-06 10:37:23.094788,Não Atendido,2025-04
CONT1920,CUST0277,Email,2025-03-24 10:37:23.094791,Sucesso,2025-03
CONT1921,CUST0558,Email,2025-03-21 10:37:23.094795,Não Atendido,2025-03
CONT1922,CUST0453,Email,2024-12-21 10:37:23.094798,Sucesso,2024-12
CONT1923,CUST0390,Reunião,2024-11-06 10:37:23.094801,Sucesso,2024-11
CONT1924,CUST0294,Chat,2025-06-18 10:37:23.094804,Sucesso,2025-06
CONT1925,CUST0574,Telefone,2025-04-11 10:37:23.094807,Sucesso,2025-04
CONT1926,CUST0598,Email,2025-01-17 10:37:23.094810,Falha,2025-01
CONT1927,CUST0446,Telefone,2025-01-28 10:37:23.094814,Sucesso,2025-01
CONT1928,CUST0210,Email,2024-08-08 10:37:23.094817,Sucesso,2024-08
CONT1929,CUST0590,Email,2024-09-18 10:37:23.094820,Sucesso,2024-09
CONT1930,CUST0714,Telefone,2025-02-07 10:37:23.094823,Sucesso,2025-02
CONT1931,CUST0302,Reunião,2025-05-21 10:37:23.094827,Sucesso,2025-05
CONT1932,CUST0909,Email,2025-05-24 10:37:23.094830,Falha,2025-05
CONT1933,CUST0223,Email,2024-10-16 10:37:23.094833,Sucesso,2024-10
CONT1934,CUST0734,Chat,2024-10-30 10:37:23.094836,Sucesso,2024-10
CONT1935,CUST0003,Email,2025-07-17 10:37:23.094839,Sucesso,2025-07
CONT1936,CUST0990,Email,2025-02-17 10:37:23.094843,Sucesso,2025-02
CONT1937,CUST0518,Email,2025-07-23 10:37:23.094846,Sucesso,2025-07
CONT1938,CUST0093,Email,2025-01-08 10:37:23.094849,Falha,2025-01
CONT1939,CUST0520,Email,2025-06-20 10:37:23.094852,Sucesso,2025-06
CONT1940,CUST0428,Reunião,2025-05-13 10:37:23.094855,Sucesso,2025-05
CONT1941,CUST0493,Email,2025-03-11 10:37:23.094859,Sucesso,2025-03
CONT1942,CUST0235,Telefone,2025-01-31 10:37:23.094862,Sucesso,2025-01
CONT1943,CUST0620,Telefone,2024-10-05 10:37:23.094865,Falha,2024-10
CONT1944,CUST0161,Telefone,2025-03-09 10:37:23.094868,Sucesso,2025-03
CONT1945,CUST0721,Reunião,2025-03-19 10:37:23.094871,Sucesso,2025-03
CONT1946,CUST0752,Reunião,2025-05-30 10:37:23.094874,Falha,2025-05
CONT1947,CUST0331,Email,2024-11-20 10:37:23.094878,Sucesso,2024-11
CONT1948,CUST0333,Reunião,2024-09-07 10:37:23.094881,Sucesso,2024-09
CONT1949,CUST0050,Telefone,2025-07-29 10:37:23.094884,Sucesso,2025-07
CONT1950,CUST0523,Chat,2025-04-08 10:37:23.094887,Sucesso,2025-04
CONT1951,CUST0863,Telefone,2025-04-28 10:37:23.094891,Falha,2025-04
CONT1952,CUST0668,Chat,2025-03-11 10:37:23.094894,Sucesso,2025-03
CONT1953,CUST0492,Reunião,2025-03-14 10:37:23.094897,Falha,2025-03
CONT1954,CUST0582,Email,2024-08-19 10:37:23.094900,Sucesso,2024-08
CONT1955,CUST0681,Telefone,2024-12-07 10:37:23.094903,Falha,2024-12
CONT1956,CUST0272,Chat,2024-12-09 10:37:23.094907,Sucesso,2024-12
CONT1957,CUST0580,Reunião,2024-09-04 10:37:23.094910,Sucesso,2024-09
