customer_id,customer_name,segment,region,contact_id,contact_type,contact_date,contact_outcome,contact_month
CUST0364,Cliente 364,Média Empresa,Norte,CONT0703,Chat,2024-08-14 10:37:23.089262,Falha,2024-08
CUST0364,Cliente 364,Média Empresa,Norte,CONT1157,Email,2024-11-21 10:37:23.091372,Falha,2024-11
CUST0365,Cliente 365,Autônomo,Centro-Oeste,CONT1277,Email,2024-12-01 10:37:23.092033,Sucesso,2024-12
CUST0365,Cliente 365,Autônomo,Centro-Oeste,CONT1395,Email,2025-02-03 10:37:23.092732,Sucesso,2025-02
CUST0366,Cliente 366,Pequena Empresa,Sul,CONT0040,Email,2025-01-08 10:37:23.086124,Sucesso,2025-01
CUST0366,Cliente 366,Pequena Empresa,Sul,CONT0649,Telefone,2025-06-20 10:37:23.089014,Sucesso,2025-06
CUST0367,Cliente 367,Autônomo,Sul,CONT0193,Email,2024-10-13 10:37:23.086869,Sucesso,2024-10
CUST0368,Cliente 368,Autônomo,Sul,CONT0062,Chat,2025-05-12 10:37:23.086237,Sucesso,2025-05
CUST0369,Cliente 369,Pequena Empresa,Sul,CONT1259,Telefone,2024-12-13 10:37:23.091929,Falha,2024-12
CUST0370,Cliente 370,Pequena Empresa,Sul,CONT0087,Telefone,2024-11-10 10:37:23.086366,Sucesso,2024-11
CUST0370,Cliente 370,Pequena Empresa,Sul,CONT1447,Chat,2024-11-27 10:37:23.093035,Sucesso,2024-11
CUST0371,Cliente 371,Pequena Empresa,Sul,CONT0487,Telefone,2024-09-02 10:37:23.088249,Sucesso,2024-09
CUST0372,Cliente 372,Pequena Empresa,Sul,CONT0692,Reunião,2025-04-12 10:37:23.089212,Falha,2025-04
CUST0373,Cliente 373,Pequena Empresa,Centro-Oeste,CONT1814,Telefone,2024-09-15 10:37:23.094438,Sucesso,2024-09
CUST0374,Cliente 374,Média Empresa,Sudeste,CONT0095,Telefone,2024-12-24 10:37:23.086418,Sucesso,2024-12
CUST0375,Cliente 375,Pequena Empresa,Nordeste,CONT0840,Chat,2025-03-31 10:37:23.089900,Sucesso,2025-03
CUST0375,Cliente 375,Pequena Empresa,Nordeste,CONT1150,Email,2024-11-19 10:37:23.091340,Sucesso,2024-11
CUST0375,Cliente 375,Pequena Empresa,Nordeste,CONT1506,Email,2025-02-07 10:37:23.093321,Sucesso,2025-02
CUST0376,Cliente 376,Pequena Empresa,Norte,CONT0562,Telefone,2024-12-06 10:37:23.088607,Não Atendido,2024-12
CUST0376,Cliente 376,Pequena Empresa,Norte,CONT0857,Reunião,2024-09-14 10:37:23.089977,Sucesso,2024-09
CUST0376,Cliente 376,Pequena Empresa,Norte,CONT1223,Email,2025-02-24 10:37:23.091723,Sucesso,2025-02
CUST0377,Cliente 377,Grande Empresa,Nordeste,CONT0243,Email,2025-05-31 10:37:23.087123,Sucesso,2025-05
CUST0377,Cliente 377,Grande Empresa,Nordeste,CONT0699,Reunião,2025-06-26 10:37:23.089244,Sucesso,2025-06
CUST0377,Cliente 377,Grande Empresa,Nordeste,CONT1105,Chat,2025-07-17 10:37:23.091135,Falha,2025-07
CUST0378,Cliente 378,Pequena Empresa,Nordeste,CONT0083,Reunião,2025-06-25 10:37:23.086345,Sucesso,2025-06
CUST0378,Cliente 378,Pequena Empresa,Nordeste,CONT1085,Reunião,2025-06-15 10:37:23.091045,Não Atendido,2025-06
CUST0378,Cliente 378,Pequena Empresa,Nordeste,CONT1772,Email,2025-01-05 10:37:23.094296,Sucesso,2025-01
CUST0379,Cliente 379,Grande Empresa,Sudeste,CONT0593,Chat,2025-02-06 10:37:23.088748,Sucesso,2025-02
CUST0379,Cliente 379,Grande Empresa,Sudeste,CONT1280,Email,2024-09-06 10:37:23.092050,Falha,2024-09
CUST0380,Cliente 380,Pequena Empresa,Sudeste,CONT0973,Email,2025-02-17 10:37:23.090509,Sucesso,2025-02
CUST0380,Cliente 380,Pequena Empresa,Sudeste,CONT1175,Reunião,2025-05-02 10:37:23.091461,Sucesso,2025-05
CUST0380,Cliente 380,Pequena Empresa,Sudeste,CONT1509,Telefone,2024-11-25 10:37:23.093330,Sucesso,2024-11
CUST0381,Cliente 381,Pequena Empresa,Sudeste,CONT0256,Email,2024-12-14 10:37:23.087181,Sucesso,2024-12
CUST0381,Cliente 381,Pequena Empresa,Sudeste,CONT0571,Email,2025-04-23 10:37:23.088648,Sucesso,2025-04
CUST0382,Cliente 382,Média Empresa,Sul,CONT0077,Telefone,2025-05-28 10:37:23.086314,Falha,2025-05
CUST0382,Cliente 382,Média Empresa,Sul,CONT0685,Telefone,2025-06-06 10:37:23.089177,Sucesso,2025-06
CUST0382,Cliente 382,Média Empresa,Sul,CONT1011,Email,2024-12-13 10:37:23.090693,Sucesso,2024-12
CUST0383,Cliente 383,Média Empresa,Centro-Oeste,CONT0556,Telefone,2024-11-24 10:37:23.088580,Não Atendido,2024-11
CUST0383,Cliente 383,Média Empresa,Centro-Oeste,CONT1293,Telefone,2024-11-21 10:37:23.092134,Sucesso,2024-11
CUST0384,Cliente 384,Grande Empresa,Sul,CONT0490,Reunião,2025-05-09 10:37:23.088263,Sucesso,2025-05
CUST0384,Cliente 384,Grande Empresa,Sul,CONT1482,Email,2025-06-13 10:37:23.093241,Falha,2025-06
CUST0385,Cliente 385,Grande Empresa,Centro-Oeste,CONT0027,Chat,2025-07-28 10:37:23.086056,Sucesso,2025-07
CUST0385,Cliente 385,Grande Empresa,Centro-Oeste,CONT1300,Telefone,2025-02-12 10:37:23.092174,Não Atendido,2025-02
CUST0386,Cliente 386,Grande Empresa,Centro-Oeste,CONT0625,Reunião,2025-02-21 10:37:23.088902,Sucesso,2025-02
CUST0387,Cliente 387,Pequena Empresa,Nordeste,CONT0628,Telefone,2024-11-07 10:37:23.088915,Sucesso,2024-11
CUST0387,Cliente 387,Pequena Empresa,Nordeste,CONT1116,Email,2025-01-26 10:37:23.091187,Sucesso,2025-01
CUST0387,Cliente 387,Pequena Empresa,Nordeste,CONT1760,Reunião,2024-11-26 10:37:23.094225,Sucesso,2024-11
CUST0388,Cliente 388,Pequena Empresa,Nordeste,CONT1217,Email,2024-09-13 10:37:23.091689,Sucesso,2024-09
CUST0389,Cliente 389,Grande Empresa,Centro-Oeste,,,,,
CUST0390,Cliente 390,Grande Empresa,Centro-Oeste,CONT1609,Email,2024-09-15 10:37:23.093665,Sucesso,2024-09
CUST0390,Cliente 390,Grande Empresa,Centro-Oeste,CONT1923,Reunião,2024-11-06 10:37:23.094801,Sucesso,2024-11
CUST0390,Cliente 390,Grande Empresa,Centro-Oeste,CONT1978,Chat,2024-11-18 10:37:23.095005,Falha,2024-11
CUST0391,Cliente 391,Autônomo,Sul,CONT0046,Telefone,2025-06-24 10:37:23.086155,Sucesso,2025-06
CUST0391,Cliente 391,Autônomo,Sul,CONT0552,Email,2024-08-10 10:37:23.088551,Sucesso,2024-08
CUST0391,Cliente 391,Autônomo,Sul,CONT1798,Email,2024-11-04 10:37:23.094386,Falha,2024-11
CUST0392,Cliente 392,Média Empresa,Sul,CONT1208,Reunião,2024-12-25 10:37:23.091651,Sucesso,2024-12
CUST0393,Cliente 393,Pequena Empresa,Nordeste,CONT0228,Chat,2024-09-05 10:37:23.087056,Sucesso,2024-09
CUST0393,Cliente 393,Pequena Empresa,Nordeste,CONT0785,Telefone,2024-09-26 10:37:23.089650,Sucesso,2024-09
CUST0393,Cliente 393,Pequena Empresa,Nordeste,CONT1851,Telefone,2025-04-26 10:37:23.094567,Não Atendido,2025-04
CUST0394,Cliente 394,Grande Empresa,Sudeste,CONT1873,Chat,2024-11-24 10:37:23.094638,Sucesso,2024-11
CUST0395,Cliente 395,Pequena Empresa,Centro-Oeste,CONT0700,Email,2024-10-14 10:37:23.089248,Falha,2024-10
CUST0395,Cliente 395,Pequena Empresa,Centro-Oeste,CONT1202,Email,2025-05-06 10:37:23.091620,Sucesso,2025-05
CUST0395,Cliente 395,Pequena Empresa,Centro-Oeste,CONT1346,Email,2025-06-29 10:37:23.092436,Não Atendido,2025-06
CUST0396,Cliente 396,Autônomo,Sul,,,,,
CUST0397,Cliente 397,Grande Empresa,Nordeste,CONT0143,Reunião,2025-03-30 10:37:23.086644,Falha,2025-03
CUST0397,Cliente 397,Grande Empresa,Nordeste,CONT1027,Chat,2025-03-30 10:37:23.090767,Sucesso,2025-03
CUST0397,Cliente 397,Grande Empresa,Nordeste,CONT1696,Email,2025-04-30 10:37:23.093952,Sucesso,2025-04
CUST0398,Cliente 398,Média Empresa,Sul,CONT0845,Email,2025-04-26 10:37:23.089923,Falha,2025-04
CUST0398,Cliente 398,Média Empresa,Sul,CONT1756,Reunião,2025-01-14 10:37:23.094205,Não Atendido,2025-01
CUST0399,Cliente 399,Grande Empresa,Centro-Oeste,CONT0044,Chat,2025-07-15 10:37:23.086144,Sucesso,2025-07
CUST0399,Cliente 399,Grande Empresa,Centro-Oeste,CONT0347,Chat,2025-05-14 10:37:23.087607,Falha,2025-05
CUST0399,Cliente 399,Grande Empresa,Centro-Oeste,CONT0457,Telefone,2025-03-21 10:37:23.088111,Falha,2025-03
CUST0399,Cliente 399,Grande Empresa,Centro-Oeste,CONT1376,Telefone,2025-07-09 10:37:23.092622,Sucesso,2025-07
CUST0400,Cliente 400,Grande Empresa,Centro-Oeste,CONT0356,Telefone,2025-05-18 10:37:23.087650,Sucesso,2025-05
CUST0400,Cliente 400,Grande Empresa,Centro-Oeste,CONT0431,Telefone,2025-06-11 10:37:23.087990,Não Atendido,2025-06
CUST0401,Cliente 401,Pequena Empresa,Norte,CONT0340,Telefone,2024-12-27 10:37:23.087575,Sucesso,2024-12
CUST0401,Cliente 401,Pequena Empresa,Norte,CONT0783,Telefone,2025-06-26 10:37:23.089641,Sucesso,2025-06
CUST0401,Cliente 401,Pequena Empresa,Norte,CONT1639,Email,2025-02-14 10:37:23.093766,Sucesso,2025-02
CUST0402,Cliente 402,Autônomo,Sudeste,CONT0110,Email,2025-07-06 10:37:23.086484,Sucesso,2025-07
CUST0403,Cliente 403,Média Empresa,Norte,CONT1543,Telefone,2025-05-27 10:37:23.093444,Sucesso,2025-05
CUST0404,Cliente 404,Grande Empresa,Nordeste,CONT0998,Email,2025-08-02 10:37:23.090634,Falha,2025-08
CUST0405,Cliente 405,Pequena Empresa,Sul,CONT0218,Telefone,2025-06-19 10:37:23.087011,Sucesso,2025-06
CUST0405,Cliente 405,Pequena Empresa,Sul,CONT0269,Email,2025-03-30 10:37:23.087243,Sucesso,2025-03
CUST0406,Cliente 406,Grande Empresa,Nordeste,CONT0307,Reunião,2025-05-30 10:37:23.087415,Sucesso,2025-05
CUST0406,Cliente 406,Grande Empresa,Nordeste,CONT0930,Telefone,2025-03-22 10:37:23.090312,Sucesso,2025-03
CUST0406,Cliente 406,Grande Empresa,Nordeste,CONT0945,Email,2024-11-21 10:37:23.090381,Falha,2024-11
CUST0407,Cliente 407,Pequena Empresa,Centro-Oeste,CONT0174,Reunião,2025-04-22 10:37:23.086782,Falha,2025-04
CUST0407,Cliente 407,Pequena Empresa,Centro-Oeste,CONT0796,Email,2024-09-16 10:37:23.089700,Falha,2024-09
CUST0407,Cliente 407,Pequena Empresa,Centro-Oeste,CONT1375,Email,2025-03-20 10:37:23.092617,Não Atendido,2025-03
CUST0408,Cliente 408,Pequena Empresa,Norte,CONT0030,Email,2025-03-20 10:37:23.086072,Sucesso,2025-03
CUST0408,Cliente 408,Pequena Empresa,Norte,CONT0417,Email,2024-08-20 10:37:23.087927,Sucesso,2024-08
CUST0408,Cliente 408,Pequena Empresa,Norte,CONT1139,Email,2025-06-19 10:37:23.091291,Sucesso,2025-06
CUST0408,Cliente 408,Pequena Empresa,Norte,CONT1569,Email,2025-06-22 10:37:23.093528,Sucesso,2025-06
CUST0409,Cliente 409,Autônomo,Norte,CONT1770,Telefone,2024-09-22 10:37:23.094289,Sucesso,2024-09
CUST0410,Cliente 410,Pequena Empresa,Norte,,,,,
CUST0411,Cliente 411,Pequena Empresa,Nordeste,,,,,
CUST0412,Cliente 412,Autônomo,Centro-Oeste,CONT1079,Telefone,2025-07-31 10:37:23.091018,Sucesso,2025-07
CUST0412,Cliente 412,Autônomo,Centro-Oeste,CONT1566,Telefone,2025-02-12 10:37:23.093518,Falha,2025-02
CUST0412,Cliente 412,Autônomo,Centro-Oeste,CONT1841,Email,2024-10-23 10:37:23.094526,Falha,2024-10
CUST0412,Cliente 412,Autônomo,Centro-Oeste,CONT1884,Telefone,2024-10-29 10:37:23.094676,Sucesso,2024-10
CUST0413,Cliente 413,Autônomo,Sul,CONT0189,Email,2025-05-07 10:37:23.086851,Sucesso,2025-05
CUST0414,Cliente 414,Média Empresa,Sul,CONT0121,Telefone,2025-04-15 10:37:23.086533,Sucesso,2025-04
CUST0414,Cliente 414,Média Empresa,Sul,CONT0420,Email,2024-10-28 10:37:23.087941,Sucesso,2024-10
CUST0414,Cliente 414,Média Empresa,Sul,CONT1484,Chat,2025-08-04 10:37:23.093249,Sucesso,2025-08
CUST0415,Cliente 415,Média Empresa,Nordeste,,,,,
CUST0416,Cliente 416,Média Empresa,Norte,CONT0016,Reunião,2025-04-21 10:37:23.085999,Sucesso,2025-04
CUST0416,Cliente 416,Média Empresa,Norte,CONT1286,Telefone,2025-05-24 10:37:23.092092,Não Atendido,2025-05
CUST0417,Cliente 417,Pequena Empresa,Sudeste,CONT0720,Telefone,2024-10-03 10:37:23.089340,Sucesso,2024-10
CUST0417,Cliente 417,Pequena Empresa,Sudeste,CONT1372,Telefone,2024-12-21 10:37:23.092599,Sucesso,2024-12
CUST0418,Cliente 418,Pequena Empresa,Nordeste,CONT0241,Email,2025-01-07 10:37:23.087115,Sucesso,2025-01
CUST0419,Cliente 419,Média Empresa,Nordeste,CONT1124,Email,2025-01-28 10:37:23.091223,Falha,2025-01
CUST0419,Cliente 419,Média Empresa,Nordeste,CONT1197,Email,2025-05-15 10:37:23.091587,Sucesso,2025-05
CUST0420,Cliente 420,Grande Empresa,Centro-Oeste,CONT1074,Email,2025-01-30 10:37:23.090995,Sucesso,2025-01
CUST0420,Cliente 420,Grande Empresa,Centro-Oeste,CONT1147,Chat,2024-12-14 10:37:23.091327,Falha,2024-12
CUST0421,Cliente 421,Grande Empresa,Sul,CONT0180,Reunião,2024-11-09 10:37:23.086812,Sucesso,2024-11
CUST0421,Cliente 421,Grande Empresa,Sul,CONT1185,Telefone,2025-06-10 10:37:23.091514,Falha,2025-06
CUST0421,Cliente 421,Grande Empresa,Sul,CONT1638,Reunião,2024-09-27 10:37:23.093763,Sucesso,2024-09
CUST0421,Cliente 421,Grande Empresa,Sul,CONT1796,Reunião,2025-02-02 10:37:23.094380,Sucesso,2025-02
CUST0422,Cliente 422,Grande Empresa,Nordeste,CONT1913,Email,2025-02-22 10:37:23.094769,Sucesso,2025-02
CUST0423,Cliente 423,Pequena Empresa,Nordeste,CONT0512,Email,2025-08-02 10:37:23.088363,Sucesso,2025-08
CUST0424,Cliente 424,Média Empresa,Norte,CONT0816,Email,2024-11-12 10:37:23.089790,Sucesso,2024-11
CUST0424,Cliente 424,Média Empresa,Norte,CONT0918,Email,2024-08-30 10:37:23.090257,Sucesso,2024-08
CUST0424,Cliente 424,Média Empresa,Norte,CONT0981,Email,2025-04-26 10:37:23.090547,Sucesso,2025-04
CUST0425,Cliente 425,Pequena Empresa,Norte,CONT0493,Telefone,2024-11-30 10:37:23.088277,Sucesso,2024-11
CUST0426,Cliente 426,Média Empresa,Sudeste,CONT0376,Telefone,2024-10-19 10:37:23.087741,Sucesso,2024-10
CUST0426,Cliente 426,Média Empresa,Sudeste,CONT0468,Telefone,2025-01-09 10:37:23.088161,Sucesso,2025-01
CUST0426,Cliente 426,Média Empresa,Sudeste,CONT0828,Email,2024-11-28 10:37:23.089845,Sucesso,2024-11
CUST0427,Cliente 427,Média Empresa,Centro-Oeste,CONT0595,Reunião,2025-07-28 10:37:23.088759,Não Atendido,2025-07
CUST0427,Cliente 427,Média Empresa,Centro-Oeste,CONT1198,Telefone,2025-07-01 10:37:23.091598,Sucesso,2025-07
CUST0428,Cliente 428,Grande Empresa,Sudeste,CONT1624,Chat,2025-06-05 10:37:23.093717,Não Atendido,2025-06
CUST0428,Cliente 428,Grande Empresa,Sudeste,CONT1940,Reunião,2025-05-13 10:37:23.094855,Sucesso,2025-05
CUST0429,Cliente 429,Pequena Empresa,Norte,CONT1149,Email,2025-05-27 10:37:23.091336,Sucesso,2025-05
CUST0430,Cliente 430,Pequena Empresa,Sul,CONT1232,Email,2025-05-12 10:37:23.091773,Falha,2025-05
CUST0431,Cliente 431,Pequena Empresa,Norte,CONT0917,Email,2025-01-05 10:37:23.090253,Falha,2025-01
CUST0431,Cliente 431,Pequena Empresa,Norte,CONT1062,Email,2025-03-04 10:37:23.090941,Sucesso,2025-03
CUST0431,Cliente 431,Pequena Empresa,Norte,CONT1263,Telefone,2024-09-30 10:37:23.091952,Sucesso,2024-09
CUST0431,Cliente 431,Pequena Empresa,Norte,CONT1664,Email,2024-10-30 10:37:23.093847,Sucesso,2024-10
CUST0432,Cliente 432,Grande Empresa,Centro-Oeste,CONT0319,Chat,2025-03-06 10:37:23.087469,Sucesso,2025-03
CUST0432,Cliente 432,Grande Empresa,Centro-Oeste,CONT0886,Email,2025-03-20 10:37:23.090112,Sucesso,2025-03
CUST0432,Cliente 432,Grande Empresa,Centro-Oeste,CONT0984,Reunião,2024-10-14 10:37:23.090570,Sucesso,2024-10
CUST0433,Cliente 433,Média Empresa,Norte,,,,,
CUST0434,Cliente 434,Pequena Empresa,Centro-Oeste,CONT0694,Email,2025-07-04 10:37:23.089221,Sucesso,2025-07
CUST0434,Cliente 434,Pequena Empresa,Centro-Oeste,CONT1220,Email,2025-06-26 10:37:23.091706,Sucesso,2025-06
CUST0434,Cliente 434,Pequena Empresa,Centro-Oeste,CONT1857,Email,2024-12-24 10:37:23.094587,Sucesso,2024-12
CUST0435,Cliente 435,Pequena Empresa,Centro-Oeste,CONT0029,Reunião,2025-05-18 10:37:23.086067,Sucesso,2025-05
CUST0435,Cliente 435,Pequena Empresa,Centro-Oeste,CONT0126,Email,2025-01-04 10:37:23.086568,Sucesso,2025-01
CUST0435,Cliente 435,Pequena Empresa,Centro-Oeste,CONT0534,Email,2025-04-21 10:37:23.088469,Falha,2025-04
CUST0435,Cliente 435,Pequena Empresa,Centro-Oeste,CONT1311,Email,2025-01-31 10:37:23.092238,Não Atendido,2025-01
CUST0436,Cliente 436,Grande Empresa,Centro-Oeste,CONT0043,Email,2024-11-01 10:37:23.086139,Sucesso,2024-11
CUST0436,Cliente 436,Grande Empresa,Centro-Oeste,CONT0169,Reunião,2025-03-03 10:37:23.086760,Sucesso,2025-03
CUST0436,Cliente 436,Grande Empresa,Centro-Oeste,CONT0590,Telefone,2024-11-19 10:37:23.088734,Sucesso,2024-11
CUST0437,Cliente 437,Pequena Empresa,Centro-Oeste,CONT0242,Telefone,2025-06-05 10:37:23.087119,Sucesso,2025-06
CUST0437,Cliente 437,Pequena Empresa,Centro-Oeste,CONT0848,Telefone,2025-07-11 10:37:23.089937,Sucesso,2025-07
CUST0437,Cliente 437,Pequena Empresa,Centro-Oeste,CONT1540,Telefone,2025-07-12 10:37:23.093434,Sucesso,2025-07
CUST0438,Cliente 438,Grande Empresa,Centro-Oeste,CONT0920,Telefone,2025-06-17 10:37:23.090266,Sucesso,2025-06
CUST0438,Cliente 438,Grande Empresa,Centro-Oeste,CONT1144,Email,2024-08-26 10:37:23.091313,Sucesso,2024-08
CUST0438,Cliente 438,Grande Empresa,Centro-Oeste,CONT1729,Email,2024-09-18 10:37:23.094069,Falha,2024-09
CUST0438,Cliente 438,Grande Empresa,Centro-Oeste,CONT1893,Telefone,2024-08-24 10:37:23.094705,Sucesso,2024-08
CUST0439,Cliente 439,Grande Empresa,Sul,,,,,
CUST0440,Cliente 440,Pequena Empresa,Sudeste,CONT1180,Reunião,2025-01-19 10:37:23.091487,Falha,2025-01
CUST0440,Cliente 440,Pequena Empresa,Sudeste,CONT1212,Email,2025-01-03 10:37:23.091670,Sucesso,2025-01
CUST0441,Cliente 441,Pequena Empresa,Nordeste,CONT0448,Email,2025-04-19 10:37:23.088070,Sucesso,2025-04
CUST0441,Cliente 441,Pequena Empresa,Nordeste,CONT0976,Email,2024-09-18 10:37:23.090524,Sucesso,2024-09
CUST0441,Cliente 441,Pequena Empresa,Nordeste,CONT1594,Email,2024-12-17 10:37:23.093616,Sucesso,2024-12
CUST0441,Cliente 441,Pequena Empresa,Nordeste,CONT1870,Telefone,2024-12-26 10:37:23.094628,Falha,2024-12
CUST0442,Cliente 442,Autônomo,Sudeste,CONT0051,Reunião,2025-04-20 10:37:23.086180,Sucesso,2025-04
CUST0442,Cliente 442,Autônomo,Sudeste,CONT0768,Telefone,2024-12-13 10:37:23.089570,Sucesso,2024-12
CUST0443,Cliente 443,Pequena Empresa,Centro-Oeste,CONT0797,Reunião,2024-12-04 10:37:23.089704,Falha,2024-12
CUST0443,Cliente 443,Pequena Empresa,Centro-Oeste,CONT1225,Email,2024-10-28 10:37:23.091735,Falha,2024-10
CUST0443,Cliente 443,Pequena Empresa,Centro-Oeste,CONT1413,Reunião,2025-06-06 10:37:23.092838,Sucesso,2025-06
CUST0444,Cliente 444,Pequena Empresa,Sul,CONT1194,Email,2024-10-26 10:37:23.091571,Falha,2024-10
CUST0445,Cliente 445,Grande Empresa,Norte,CONT0492,Chat,2025-02-02 10:37:23.088272,Sucesso,2025-02
CUST0445,Cliente 445,Grande Empresa,Norte,CONT0905,Chat,2025-02-26 10:37:23.090199,Sucesso,2025-02
CUST0445,Cliente 445,Grande Empresa,Norte,CONT1047,Email,2024-09-21 10:37:23.090860,Sucesso,2024-09
CUST0446,Cliente 446,Autônomo,Sul,CONT1554,Telefone,2024-11-01 10:37:23.093479,Sucesso,2024-11
CUST0446,Cliente 446,Autônomo,Sul,CONT1927,Telefone,2025-01-28 10:37:23.094814,Sucesso,2025-01
CUST0446,Cliente 446,Autônomo,Sul,CONT1965,Email,2025-04-29 10:37:23.094962,Falha,2025-04
CUST0447,Cliente 447,Autônomo,Centro-Oeste,CONT0577,Email,2025-02-07 10:37:23.088676,Sucesso,2025-02
CUST0448,Cliente 448,Grande Empresa,Sul,CONT1234,Telefone,2025-03-07 10:37:23.091784,Sucesso,2025-03
CUST0449,Cliente 449,Pequena Empresa,Sul,CONT0018,Email,2025-02-26 10:37:23.086009,Falha,2025-02
CUST0449,Cliente 449,Pequena Empresa,Sul,CONT0207,Reunião,2024-10-03 10:37:23.086962,Sucesso,2024-10
CUST0449,Cliente 449,Pequena Empresa,Sul,CONT0975,Reunião,2025-04-22 10:37:23.090519,Sucesso,2025-04
CUST0450,Cliente 450,Pequena Empresa,Centro-Oeste,CONT0701,Email,2024-12-19 10:37:23.089253,Sucesso,2024-12
CUST0450,Cliente 450,Pequena Empresa,Centro-Oeste,CONT1095,Reunião,2025-02-09 10:37:23.091090,Sucesso,2025-02
CUST0450,Cliente 450,Pequena Empresa,Centro-Oeste,CONT1514,Telefone,2024-09-12 10:37:23.093347,Sucesso,2024-09
CUST0450,Cliente 450,Pequena Empresa,Centro-Oeste,CONT1991,Email,2025-07-14 10:37:23.095048,Sucesso,2025-07
CUST0451,Cliente 451,Grande Empresa,Sul,CONT1160,Email,2025-07-25 10:37:23.091385,Sucesso,2025-07
CUST0451,Cliente 451,Grande Empresa,Sul,CONT1523,Telefone,2025-01-08 10:37:23.093376,Não Atendido,2025-01
CUST0452,Cliente 452,Média Empresa,Nordeste,CONT1625,Email,2025-07-09 10:37:23.093721,Sucesso,2025-07
CUST0452,Cliente 452,Média Empresa,Nordeste,CONT1663,Email,2024-11-24 10:37:23.093844,Sucesso,2024-11
CUST0453,Cliente 453,Média Empresa,Nordeste,CONT1055,Email,2025-05-12 10:37:23.090896,Não Atendido,2025-05
CUST0453,Cliente 453,Média Empresa,Nordeste,CONT1922,Email,2024-12-21 10:37:23.094798,Sucesso,2024-12
CUST0454,Cliente 454,Autônomo,Sul,CONT0623,Reunião,2024-12-16 10:37:23.088892,Sucesso,2024-12
CUST0454,Cliente 454,Autônomo,Sul,CONT0756,Reunião,2025-05-06 10:37:23.089505,Sucesso,2025-05
CUST0454,Cliente 454,Autônomo,Sul,CONT1110,Reunião,2025-06-02 10:37:23.091158,Falha,2025-06
CUST0455,Cliente 455,Pequena Empresa,Norte,CONT0941,Reunião,2024-11-03 10:37:23.090361,Sucesso,2024-11
CUST0455,Cliente 455,Pequena Empresa,Norte,CONT1692,Telefone,2025-05-30 10:37:23.093939,Falha,2025-05
CUST0456,Cliente 456,Média Empresa,Centro-Oeste,CONT1043,Telefone,2024-11-06 10:37:23.090842,Falha,2024-11
CUST0456,Cliente 456,Média Empresa,Centro-Oeste,CONT1558,Telefone,2024-12-08 10:37:23.093492,Sucesso,2024-12
CUST0456,Cliente 456,Média Empresa,Centro-Oeste,CONT1829,Reunião,2025-05-19 10:37:23.094487,Sucesso,2025-05
CUST0456,Cliente 456,Média Empresa,Centro-Oeste,CONT1880,Chat,2024-10-23 10:37:23.094663,Falha,2024-10
CUST0457,Cliente 457,Pequena Empresa,Nordeste,CONT0705,Reunião,2025-02-09 10:37:23.089271,Sucesso,2025-02
CUST0457,Cliente 457,Pequena Empresa,Nordeste,CONT1821,Email,2025-01-17 10:37:23.094461,Sucesso,2025-01
CUST0458,Cliente 458,Média Empresa,Norte,,,,,
CUST0459,Cliente 459,Pequena Empresa,Sul,CONT1704,Telefone,2024-12-30 10:37:23.093978,Sucesso,2024-12
CUST0459,Cliente 459,Pequena Empresa,Sul,CONT1908,Chat,2025-05-15 10:37:23.094753,Sucesso,2025-05
CUST0460,Cliente 460,Pequena Empresa,Norte,CONT0782,Email,2025-01-28 10:37:23.089637,Sucesso,2025-01
CUST0461,Cliente 461,Pequena Empresa,Sudeste,CONT0177,Email,2025-01-14 10:37:23.086796,Sucesso,2025-01
CUST0461,Cliente 461,Pequena Empresa,Sudeste,CONT1878,Email,2025-07-13 10:37:23.094656,Não Atendido,2025-07
CUST0462,Cliente 462,Média Empresa,Nordeste,,,,,
CUST0463,Cliente 463,Grande Empresa,Sul,CONT0072,Reunião,2025-07-04 10:37:23.086288,Falha,2025-07
CUST0463,Cliente 463,Grande Empresa,Sul,CONT0168,Email,2025-07-24 10:37:23.086755,Não Atendido,2025-07
CUST0463,Cliente 463,Grande Empresa,Sul,CONT0173,Reunião,2025-06-21 10:37:23.086777,Sucesso,2025-06
CUST0464,Cliente 464,Média Empresa,Centro-Oeste,,,,,
CUST0465,Cliente 465,Autônomo,Sul,CONT0852,Telefone,2025-05-17 10:37:23.089955,Sucesso,2025-05
CUST0465,Cliente 465,Autônomo,Sul,CONT1383,Telefone,2025-07-06 10:37:23.092663,Sucesso,2025-07
CUST0465,Cliente 465,Autônomo,Sul,CONT1782,Email,2025-06-08 10:37:23.094328,Sucesso,2025-06
CUST0466,Cliente 466,Pequena Empresa,Centro-Oeste,CONT0164,Reunião,2025-06-23 10:37:23.086738,Falha,2025-06
CUST0466,Cliente 466,Pequena Empresa,Centro-Oeste,CONT1579,Email,2025-02-02 10:37:23.093568,Sucesso,2025-02
CUST0467,Cliente 467,Pequena Empresa,Sul,CONT0014,Email,2025-02-07 10:37:23.085988,Sucesso,2025-02
CUST0467,Cliente 467,Pequena Empresa,Sul,CONT0972,Email,2024-08-24 10:37:23.090504,Sucesso,2024-08
