contact_id,customer_id,contact_type,contact_date,contact_outcome
CONT1849,CUST0602,Email,2024-09-24 10:37:23.094552,Sucesso
CONT1850,CUST0104,Reunião,2024-11-21 10:37:23.094564,Falha
CONT1851,CUST0393,Telefone,2025-04-26 10:37:23.094567,Não Atendido
CONT1852,CUST0631,Telefone,2025-06-13 10:37:23.094570,Sucesso
CONT1853,CUST0645,Telefone,2024-11-23 10:37:23.094573,Falha
CONT1854,CUST0824,Reunião,2025-04-28 10:37:23.094577,Sucesso
CONT1855,CUST0608,Reunião,2025-01-21 10:37:23.094580,Sucesso
CONT1856,CUST0980,Reunião,2024-10-10 10:37:23.094583,Sucesso
CONT1857,CUST0434,Email,2024-12-24 10:37:23.094587,Sucesso
CONT1858,CUST0331,Reunião,2024-12-13 10:37:23.094590,Falha
CONT1859,CUST0143,Telefone,2025-07-12 10:37:23.094593,Sucesso
CONT1860,CUST0800,Telefone,2025-04-08 10:37:23.094596,Sucesso
CONT1861,CUST0540,Email,2025-02-06 10:37:23.094599,Sucesso
CONT1862,CUST0278,Reunião,2025-01-20 10:37:23.094603,Não Atendido
CONT1863,CUST0233,Reunião,2024-10-09 10:37:23.094606,Sucesso
CONT1864,CUST0529,Email,2024-11-25 10:37:23.094609,Sucesso
CONT1865,CUST0571,Telefone,2025-04-07 10:37:23.094612,Sucesso
CONT1866,CUST0090,Reunião,2025-07-07 10:37:23.094615,Falha
CONT1867,CUST0492,Email,2024-09-26 10:37:23.094619,Sucesso
CONT1868,CUST0199,Chat,2024-10-26 10:37:23.094622,Sucesso
CONT1869,CUST0362,Telefone,2025-04-23 10:37:23.094625,Sucesso
CONT1870,CUST0441,Telefone,2024-12-26 10:37:23.094628,Falha
CONT1871,CUST0026,Email,2024-11-07 10:37:23.094632,Sucesso
CONT1872,CUST0025,Email,2024-12-18 10:37:23.094635,Sucesso
CONT1873,CUST0394,Chat,2024-11-24 10:37:23.094638,Sucesso
CONT1874,CUST0507,Email,2025-07-14 10:37:23.094641,Sucesso
CONT1875,CUST0301,Reunião,2025-04-20 10:37:23.094645,Falha
CONT1876,CUST0339,Email,2025-01-28 10:37:23.094648,Sucesso
CONT1877,CUST0267,Email,2024-08-25 10:37:23.094651,Não Atendido
CONT1878,CUST0461,Email,2025-07-13 10:37:23.094656,Não Atendido
CONT1879,CUST0693,Telefone,2025-02-01 10:37:23.094660,Sucesso
CONT1880,CUST0456,Chat,2024-10-23 10:37:23.094663,Falha
CONT1881,CUST0360,Email,2025-04-13 10:37:23.094666,Falha
CONT1882,CUST0068,Email,2024-09-03 10:37:23.094669,Falha
CONT1883,CUST0863,Email,2025-07-01 10:37:23.094673,Sucesso
CONT1884,CUST0412,Telefone,2024-10-29 10:37:23.094676,Sucesso
CONT1885,CUST0971,Telefone,2025-03-23 10:37:23.094679,Sucesso
CONT1886,CUST0491,Reunião,2024-12-23 10:37:23.094682,Falha
CONT1887,CUST0833,Telefone,2024-09-21 10:37:23.094685,Sucesso
CONT1888,CUST0049,Telefone,2024-09-13 10:37:23.094689,Sucesso
CONT1889,CUST0687,Email,2025-02-06 10:37:23.094692,Sucesso
CONT1890,CUST0564,Chat,2024-08-10 10:37:23.094695,Sucesso
CONT1891,CUST0102,Email,2025-05-13 10:37:23.094698,Sucesso
CONT1892,CUST0216,Email,2025-06-15 10:37:23.094702,Sucesso
CONT1893,CUST0438,Telefone,2024-08-24 10:37:23.094705,Sucesso
CONT1894,CUST0700,Telefone,2024-08-17 10:37:23.094708,Não Atendido
CONT1895,CUST0569,Telefone,2024-12-15 10:37:23.094711,Sucesso
CONT1896,CUST0559,Telefone,2024-11-13 10:37:23.094714,Falha
CONT1897,CUST0159,Reunião,2024-10-24 10:37:23.094718,Sucesso
CONT1898,CUST0489,Email,2025-04-29 10:37:23.094721,Sucesso
CONT1899,CUST0686,Reunião,2025-05-12 10:37:23.094724,Falha
CONT1900,CUST0242,Telefone,2025-07-23 10:37:23.094727,Falha
CONT1901,CUST0794,Telefone,2025-04-28 10:37:23.094731,Sucesso
CONT1902,CUST0753,Telefone,2025-02-23 10:37:23.094734,Não Atendido
CONT1903,CUST0882,Email,2025-07-09 10:37:23.094737,Não Atendido
CONT1904,CUST0005,Reunião,2025-04-15 10:37:23.094740,Não Atendido
CONT1905,CUST0596,Telefone,2025-04-22 10:37:23.094743,Sucesso
CONT1906,CUST0820,Email,2024-08-08 10:37:23.094746,Sucesso
CONT1907,CUST0361,Telefone,2025-03-30 10:37:23.094750,Sucesso
CONT1908,CUST0459,Chat,2025-05-15 10:37:23.094753,Sucesso
CONT1909,CUST0248,Telefone,2024-11-09 10:37:23.094756,Sucesso
CONT1910,CUST0566,Chat,2024-12-06 10:37:23.094759,Falha
CONT1911,CUST0673,Email,2025-01-05 10:37:23.094763,Sucesso
CONT1912,CUST0946,Email,2024-10-05 10:37:23.094766,Sucesso
CONT1913,CUST0422,Email,2025-02-22 10:37:23.094769,Sucesso
CONT1914,CUST0923,Telefone,2024-11-01 10:37:23.094772,Falha
CONT1915,CUST0738,Email,2025-06-09 10:37:23.094775,Sucesso
CONT1916,CUST0015,Email,2025-05-09 10:37:23.094779,Falha
CONT1917,CUST0736,Chat,2024-09-10 10:37:23.094782,Sucesso
CONT1918,CUST0573,Reunião,2025-01-25 10:37:23.094785,Falha
CONT1919,CUST0122,Reunião,2025-04-06 10:37:23.094788,Não Atendido
CONT1920,CUST0277,Email,2025-03-24 10:37:23.094791,Sucesso
CONT1921,CUST0558,Email,2025-03-21 10:37:23.094795,Não Atendido
CONT1922,CUST0453,Email,2024-12-21 10:37:23.094798,Sucesso
CONT1923,CUST0390,Reunião,2024-11-06 10:37:23.094801,Sucesso
CONT1924,CUST0294,Chat,2025-06-18 10:37:23.094804,Sucesso
CONT1925,CUST0574,Telefone,2025-04-11 10:37:23.094807,Sucesso
CONT1926,CUST0598,Email,2025-01-17 10:37:23.094810,Falha
CONT1927,CUST0446,Telefone,2025-01-28 10:37:23.094814,Sucesso
CONT1928,CUST0210,Email,2024-08-08 10:37:23.094817,Sucesso
CONT1929,CUST0590,Email,2024-09-18 10:37:23.094820,Sucesso
CONT1930,CUST0714,Telefone,2025-02-07 10:37:23.094823,Sucesso
CONT1931,CUST0302,Reunião,2025-05-21 10:37:23.094827,Sucesso
CONT1932,CUST0909,Email,2025-05-24 10:37:23.094830,Falha
CONT1933,CUST0223,Email,2024-10-16 10:37:23.094833,Sucesso
CONT1934,CUST0734,Chat,2024-10-30 10:37:23.094836,Sucesso
CONT1935,CUST0003,Email,2025-07-17 10:37:23.094839,Sucesso
CONT1936,CUST0990,Email,2025-02-17 10:37:23.094843,Sucesso
CONT1937,CUST0518,Email,2025-07-23 10:37:23.094846,Sucesso
CONT1938,CUST0093,Email,2025-01-08 10:37:23.094849,Falha
CONT1939,CUST0520,Email,2025-06-20 10:37:23.094852,Sucesso
CONT1940,CUST0428,Reunião,2025-05-13 10:37:23.094855,Sucesso
CONT1941,CUST0493,Email,2025-03-11 10:37:23.094859,Sucesso
CONT1942,CUST0235,Telefone,2025-01-31 10:37:23.094862,Sucesso
CONT1943,CUST0620,Telefone,2024-10-05 10:37:23.094865,Falha
CONT1944,CUST0161,Telefone,2025-03-09 10:37:23.094868,Sucesso
CONT1945,CUST0721,Reunião,2025-03-19 10:37:23.094871,Sucesso
CONT1946,CUST0752,Reunião,2025-05-30 10:37:23.094874,Falha
CONT1947,CUST0331,Email,2024-11-20 10:37:23.094878,Sucesso
CONT1948,CUST0333,Reunião,2024-09-07 10:37:23.094881,Sucesso
CONT1949,CUST0050,Telefone,2025-07-29 10:37:23.094884,Sucesso
CONT1950,CUST0523,Chat,2025-04-08 10:37:23.094887,Sucesso
CONT1951,CUST0863,Telefone,2025-04-28 10:37:23.094891,Falha
CONT1952,CUST0668,Chat,2025-03-11 10:37:23.094894,Sucesso
CONT1953,CUST0492,Reunião,2025-03-14 10:37:23.094897,Falha
CONT1954,CUST0582,Email,2024-08-19 10:37:23.094900,Sucesso
CONT1955,CUST0681,Telefone,2024-12-07 10:37:23.094903,Falha
CONT1956,CUST0272,Chat,2024-12-09 10:37:23.094907,Sucesso
CONT1957,CUST0580,Reunião,2024-09-04 10:37:23.094910,Sucesso
CONT1958,CUST0867,Email,2025-06-25 10:37:23.094937,Sucesso
CONT1959,CUST0252,Reunião,2025-05-04 10:37:23.094940,Sucesso
CONT1960,CUST0560,Email,2024-12-24 10:37:23.094944,Sucesso
CONT1961,CUST0696,Email,2025-08-01 10:37:23.094947,Falha
CONT1962,CUST0832,Telefone,2025-01-05 10:37:23.094950,Não Atendido
CONT1963,CUST0699,Email,2025-01-13 10:37:23.094956,Sucesso
CONT1964,CUST0090,Reunião,2025-06-01 10:37:23.094959,Sucesso
CONT1965,CUST0446,Email,2025-04-29 10:37:23.094962,Falha
CONT1966,CUST0332,Reunião,2025-07-26 10:37:23.094966,Sucesso
CONT1967,CUST0139,Email,2024-12-13 10:37:23.094969,Não Atendido
CONT1968,CUST0357,Email,2024-09-19 10:37:23.094972,Sucesso
CONT1969,CUST0601,Email,2024-11-22 10:37:23.094975,Sucesso
CONT1970,CUST0274,Email,2024-09-04 10:37:23.094979,Sucesso
CONT1971,CUST0019,Email,2025-03-25 10:37:23.094982,Sucesso
CONT1972,CUST0983,Email,2024-12-28 10:37:23.094985,Sucesso
CONT1973,CUST0311,Telefone,2025-03-04 10:37:23.094989,Não Atendido
CONT1974,CUST0870,Email,2025-03-18 10:37:23.094992,Não Atendido
CONT1975,CUST0886,Telefone,2025-03-02 10:37:23.094995,Sucesso
CONT1976,CUST0978,Email,2024-09-15 10:37:23.094998,Sucesso
CONT1977,CUST0154,Reunião,2024-08-28 10:37:23.095002,Sucesso
CONT1978,CUST0390,Chat,2024-11-18 10:37:23.095005,Falha
CONT1979,CUST0260,Telefone,2024-10-28 10:37:23.095008,Sucesso
CONT1980,CUST0620,Email,2024-09-03 10:37:23.095012,Sucesso
CONT1981,CUST0883,Email,2024-08-28 10:37:23.095015,Sucesso
CONT1982,CUST0797,Chat,2024-12-21 10:37:23.095018,Sucesso
CONT1983,CUST0571,Email,2024-10-31 10:37:23.095022,Não Atendido
CONT1984,CUST0125,Email,2024-08-14 10:37:23.095025,Sucesso
CONT1985,CUST0354,Email,2024-10-21 10:37:23.095028,Sucesso
CONT1986,CUST0273,Email,2025-02-20 10:37:23.095032,Sucesso
CONT1987,CUST0619,Email,2025-06-21 10:37:23.095035,Sucesso
CONT1988,CUST0811,Reunião,2025-01-16 10:37:23.095038,Sucesso
CONT1989,CUST0245,Email,2025-01-05 10:37:23.095041,Sucesso
CONT1990,CUST0848,Telefone,2024-12-04 10:37:23.095045,Sucesso
CONT1991,CUST0450,Email,2025-07-14 10:37:23.095048,Sucesso
CONT1992,CUST0930,Email,2024-09-20 10:37:23.095051,Sucesso
CONT1993,CUST0247,Chat,2024-11-06 10:37:23.095054,Sucesso
CONT1994,CUST0520,Email,2025-06-24 10:37:23.095058,Falha
CONT1995,CUST0141,Reunião,2024-09-09 10:37:23.095061,Sucesso
CONT1996,CUST0362,Telefone,2024-09-28 10:37:23.095064,Sucesso
CONT1997,CUST0008,Email,2024-08-09 10:37:23.095068,Sucesso
CONT1998,CUST0478,Chat,2025-03-04 10:37:23.095071,Sucesso
CONT1999,CUST0352,Email,2025-01-20 10:37:23.095074,Sucesso
CONT2000,CUST0996,Reunião,2025-02-26 10:37:23.095078,Não Atendido
